active_zone,faCoordinateX,faCoordinateY,faCoordinateZ,nearest_neighbor_distance,distance_to_presynaptic,distance_to_postsynaptic,distance_to_fusion_point,distance_to_active_zone_center,aunp_cluster
0,324.475953,608.828184,142.832561,6.350192216808804,4.8918889802885515,22.026761710536633,38.532521236654986,65.95483983455799,0
0,289.487602,665.382367,114.918159,11.085825062768738,4.1776505435275,19.558948717927503,47.13414309257017,135.87436021901186,2
0,533.822639,380.039821,153.00402,13.201106901548647,9.730231528312421,20.528942384068586,53.93409088822554,244.48240965313775,1
0,236.974445,737.056271,100.044969,8.337743515516731,4.540918237288841,19.442214185916466,70.88865906875796,225.74594512149284,4
0,392.496447,497.102105,172.706764,9.723207161056763,4.61352145085608,22.119495640062375,31.083436144579682,71.82833027285929,1
0,210.470657,763.127531,122.889596,8.75019607456455,10.332547043708688,21.332205923868756,95.07335135705154,258.51824269296435,4
0,397.157171,524.499381,141.191056,7.008281031499009,6.7157354295374825,19.64596784827528,40.476530967824786,46.44009302365414,1
0,209.29425,720.140467,180.857611,8.45002135813705,6.488150574606954,23.348647387994074,73.61257815406942,228.02093153212545,4
0,258.479086,673.717834,144.407798,10.467548309767873,2.9357337514476423,19.855176329786705,12.93812125088023,158.25090751158356,0
0,430.03966,482.221046,144.04288,7.640341848094859,4.530265018861147,21.179430097638008,23.297072634482152,99.4642616502223,1
0,268.144737,659.410859,156.377402,5.910649696731165,6.2424835336783016,19.24199376277978,32.991091558495505,141.43032157986383,0
0,442.055513,419.237925,190.092924,14.647401553647981,3.909026858761055,21.559189252173425,36.82465088402094,164.40107633753675,1
0,521.454203,384.223047,154.951232,8.34670939005976,6.6143769150784575,19.674402492556144,42.94902742886819,233.19145063816381,1
0,315.417313,612.56364,150.279776,6.741028240613631,4.798679404006843,21.582158145534322,28.153465249550152,74.6987266325728,0
0,385.344459,538.233334,130.193495,5.396430125349462,3.9500779387784117,22.522556290672117,59.44903167988878,33.48174093124629,1
0,332.811592,616.20423,120.603627,5.711506599337277,4.942718006543721,22.14464008685327,60.9454015633585,72.1378532270605,0
0,377.032209,552.928351,120.391689,8.04397317451231,5.531730767443538,21.43438233572069,78.51577731373108,30.65929483301709,1
0,203.961238,745.240972,174.509122,7.689671054614646,15.364374345161634,22.17578005923604,90.14460881103545,248.98451723841987,4
0,371.280291,547.024577,146.408361,7.713727457376631,4.163559958780697,21.388516386954212,67.21400039284529,14.150720066792886,1
0,364.894609,546.276981,165.723383,9.950479213921867,9.00650386798632,16.31223457542493,50.00860217750543,22.57696922766571,1
0,213.210235,754.9785,121.260505,8.75019607456455,5.110015382672909,23.44279449119583,86.87998962566058,250.6503357171296,4
0,204.614062,729.516233,188.915395,6.269129464280377,14.5689214243927,21.758168200108063,86.54326023011531,239.09667632903145,4
0,437.968907,445.397633,174.150525,8.002798974585643,5.764350556677677,21.385611413702392,20.733911454743755,136.64269863816514,1
0,382.600101,547.144938,119.88551,8.04397317451231,6.847699836836442,21.020713295379373,71.72314581347138,34.80322912337252,1
0,476.66401,423.777116,153.363855,6.384300677821619,5.348224286750701,19.711492664828643,27.13256831621423,174.15486108883735,1
0,428.657218,470.238877,157.015093,6.913192319204341,4.81897208994871,20.678090705139834,27.99976669925961,108.59755204976858,1
0,416.159253,444.450818,196.384015,10.35565090294219,4.284306703847451,21.44280096372309,49.16214631804286,134.09716659469856,1
0,434.764755,467.903758,154.770669,6.913192319204341,5.631395330438747,20.210244859671437,33.52439738577025,113.81461584104646,1
0,396.247361,515.73653,149.797031,6.699012768020424,5.0215955742738405,21.53154576518739,31.906142876896336,52.53026980144977,1
0,360.140856,538.522702,169.758854,6.951403098046438,4.289525738646426,21.519703390335447,40.72135181001045,31.784771148284207,1
0,264.394376,674.935652,135.858188,8.226847880060156,3.6020564668487562,19.752246815511917,15.429563793221565,155.54996687734348,0
0,353.498808,546.676028,168.132155,10.641413258265123,3.8879511714205055,21.398810593292644,43.279644194436706,28.527184495872184,1
0,339.075112,601.763984,126.412884,6.797061206400938,4.013908939496236,22.076717635602762,59.70536794192954,55.66668429427342,0
0,481.991723,441.941595,130.994459,8.942922949951642,5.965535924639822,21.043268969523346,35.81720286828731,164.8023185384126,1
0,417.288287,451.614384,188.991579,10.35565090294219,4.8227558497500524,20.613019681559706,44.82001428006173,125.80793947848377,1
0,403.995154,520.500972,130.23152,6.217409015444145,4.146260270637943,22.576841773129384,38.96344160020502,56.4117086964614,1
0,423.675618,475.27032,155.131431,7.32665952208054,3.489715024897378,21.601156279648308,20.81206359983684,101.55660079794151,1
0,331.718782,611.246319,128.740374,6.003399979342191,4.852404164575461,22.760213743435614,53.42502126349403,66.06159429636593,0
0,208.279427,734.126901,176.132225,6.700484198851435,11.523547175142536,22.065824246052728,80.59052407368344,238.1038877796469,4
0,318.705601,576.209764,178.834435,12.227289544347004,4.172275199096682,21.2671497760571,38.45664365333876,60.689449407684755,3
0,311.107645,628.386921,145.057247,8.104568795347161,7.563313144842346,18.562233332207768,37.16674470196639,89.24717140803652,0
0,213.777971,750.454911,145.255542,7.977855610516259,10.208900645433477,20.59191264144187,81.75973040473136,245.27043843495977,4
0,436.207934,451.165641,168.889931,8.002798974585643,5.01047497592297,20.8657313863653,21.254659052092627,129.98964457903244,1
0,243.584787,659.528486,182.294339,5.160131044274948,3.8392643518526453,18.030832912049156,28.322005550369923,163.24807465671282,0
0,414.382643,505.783815,134.461624,7.6231682565558465,3.3720431644532547,22.390413594827795,24.96978934602363,72.6206572267785,1
0,290.464846,673.14847,96.457037,9.236474597783781,3.9418010824232934,20.593204030973094,57.46998795648106,146.93680728173106,2
0,465.05177,430.092688,156.149649,5.951177425265842,3.9166444729473238,22.143705480160516,21.433523148583966,162.20813754712967,1
0,401.310685,531.522935,119.609462,7.746351678678199,4.964670012672413,20.611525893206473,53.98164132567746,52.41689083471837,1
