Set,Tomogram name,Alignment directory,Included AZs,Notes,Vesicles segmented?,Best residual,MTs,Actin,Fusing vesicles,Recycling receptors,Clathrin,Ribosomes,Presynaptic receptor,Flotillin,Rod in presynaptic vesicle,Tissue Quality (group rankings),Tissue Quality (CJS initial rankings; 1=intact tissue; 2=slightly dissociated tissue or unsure; 3=synaptosome-like),Initial Scoring,Etomo image rotation input (degrees),Etomo estimated image rotation (degrees),Excluded views,PT residual error mean (automated IMOD patch tracking),"PT residual error mean (manually analyzed; initial, unweighted)",PT residual cutoff,"PT residual error mean (final after editing, unweighted)",#Fids used,Erased Fiducials?,Fid residual error mean,Best alignment (patch/fiducial),Thickness estimate measured in IMOD (nm),Physical pixel size,Super-resolution?,Data pixel size,Cs,Defocus target (µm),Amplitude contrast,# of tilts (intended),# of tilts (actual),Tilt range,Image rotation (degrees),Scope,Detector,Energy filter,Movie format,Total dose (e/Å2),Dose per tilt (e/Å2),Exposure time (s),# of frames,Sample,Grid prep date,Grid name,Milling date,Milling location,Milled grid name,Lamella ID,Data collection date,Data collection location,15F1Fab-AuNP,Antagonists,Cryoprotectant conditions,Fiducials added?
15F1and5F11dimer,20251117_AMmilled40-2_Position_16_2,liza_az0,"0,2",,Y,2.81,,,,,,,,,,tissue,tissue,5,-96,-,-,-,2.806,-,2.806,-,-,-,patch,,2.4,N,2.4,2.7,-3.5 to -5,0.1,33,33,-68 to 28,-96,Krios4@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,,585,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20250930,20250930#10,20251008,OHSU,AMmilled#40-2,,20251117,Janelia,40 nM 15F1Fab(H1-2Cys)-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
15F1and5F11dimer,20251117_AMmilled40-2_Position_166,liza_az1,0,,Y,2.22,,,,,,,,,,tissue,tissue,5,-96,-,1.00,-,2.221,-,2.221,-,-,-,patch,,2.4,N,2.4,2.7,-3.5 to -5,0.1,33,33,-68 to 28,-96,Krios4@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,,585,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20250930,20250930#10,20251008,OHSU,AMmilled#40-2,,20251117,Janelia,40 nM 15F1Fab(H1-2Cys)-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
15F1and5F11dimer,20251117_AMmilled40-2_Position_49,liza_az0,0,,Y,2.44,,,,,,,,,,tissue,tissue,5,-96,-,-,-,2.438,-,2.438,-,-,-,patch,,2.4,N,2.4,2.7,-3.5 to -5,0.1,33,33,-68 to 28,-96,Krios4@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,,585,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20250930,20250930#10,20251008,OHSU,AMmilled#40-2,,20251117,Janelia,40 nM 15F1Fab(H1-2Cys)-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
15F1and5F11dimer,20251117_AMmilled40-2_Position_5,liza_az0,0,,Y,3.05,,,,,,,,,,tissue,tissue,5,-96,-,-,-,3.05,-,3.05,-,-,-,patch,,2.4,N,2.4,2.7,-3.5 to -5,0.1,33,33,-68 to 28,-96,Krios4@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,,585,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20250930,20250930#10,20251008,OHSU,AMmilled#40-2,,20251117,Janelia,40 nM 15F1Fab(H1-2Cys)-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
15F1and5F11dimer,20251117_AMmilled40-2_Position_61,liza_az0,0,,Y (did not include joined ones),1.72,,,,,,,,,,tissue,tissue,5,-96,-,"1,2",-,1.716,-,1.716,-,-,-,patch,,2.4,N,2.4,2.7,-3.5 to -5,0.1,33,33,-68 to 28,-96,Krios4@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,,585,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20250930,20250930#10,20251008,OHSU,AMmilled#40-2,,20251117,Janelia,40 nM 15F1Fab(H1-2Cys)-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
15F1and5F11dimer,20260127_AMmilled50-3_Position_13_3,best_alignment,1,,Y (1 fusing; 2 present but only one segments with connection to membrane),,,,,,,,,,,tissue,tissue,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15F1and5F11dimer,20260127_AMmilled50-3_Position_13_3,liza_az0,1,,Y,0.82,Other,Post,2,,,,,,,tissue,tissue,5,-96,-,,-,1.85,-,1.85,10,-,0.821,fiducial,160,2.4,N,2.4,2.7,-3.0 to -5,0.1,33,33,-68 to 28,-96,Krios4@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.99,612,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20260106,20260106AM#3,20260116,OHSU,AMmilled#50-3,,20260127,Janelia,40 nM 15F1Fab-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose (Na-adjusted),yes
15F1and5F11dimer,20260127_AMmilled50-3_Position_13_3,liza_az2,1,,N (no vesicles),0.82,Other,Post,2,,,,,,,tissue,tissue,5,-96,-,-,-,1.85,-,1.85,10,-,0.821,fiducial,160,2.4,N,2.4,2.7,-3.0 to -5,0.1,33,33,-68 to 28,-96,Krios4@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.99,612,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20260106,20260106AM#3,20260116,OHSU,AMmilled#50-3,,20260127,Janelia,40 nM 15F1Fab-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose (Na-adjusted),yes
15F1and5F11dimer,20260127_AMmilled50-3_Position_18_4,liza_az0,0,,Y,0.89,,,,,,,,,,tissue,tissue,5,-96,-,-,-,1.703,-,1.703,7,-,0.894,fiducial,180,2.4,N,2.4,2.7,-3.0 to -5,0.1,33,33,-68 to 28,-96,Krios4@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.99,612,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20260106,20260106AM#3,20260116,OHSU,AMmilled#50-3,,20260127,Janelia,40 nM 15F1Fab-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose (Na-adjusted),yes
15F1and5F11dimer,20260127_AMmilled50-3_Position_22_2,liza_az0,0,,Y,1.22,,,,,,,,,,tissue,tissue,5,-96,-,-,-,2.704,-,2.704,16,-,1.216,fiducial,180,2.4,N,2.4,2.7,-3.0 to -5,0.1,33,33,-68 to 28,-96,Krios4@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.99,612,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20260106,20260106AM#3,20260116,OHSU,AMmilled#50-3,,20260127,Janelia,40 nM 15F1Fab-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose (Na-adjusted),yes
15F1and5F11dimer,20260127_AMmilled50-3_Position_36,liza_az0,0,,Y,1.88,Other,Post,,,,,,,,tissue,tissue,5,-96,-,-,-,1.884,-,1.884,-,-,-,patch,170,2.4,N,2.4,2.7,-3.0 to -5,0.1,33,33,-68 to 28,-96,Krios4@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.99,612,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20260106,20260106AM#3,20260116,OHSU,AMmilled#50-3,,20260127,Janelia,40 nM 15F1Fab-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose (Na-adjusted),yes
15F1and5F11dimer,20260127_AMmilled50-3_Position_40,liza_az0,0,,Y (2 fusing),0.98,Pre,Post,2,,,,,Post(1),,tissue,tissue,5,-96,-,-,-,0.979,-,0.979,-,-,-,patch,130,2.4,N,2.4,2.7,-3.0 to -5,0.1,33,33,-68 to 28,-96,Krios4@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.99,612,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20260106,20260106AM#3,20260116,OHSU,AMmilled#50-3,,20260127,Janelia,40 nM 15F1Fab-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose (Na-adjusted),yes
15F1and5F11dimer,20260127_AMmilled50-3_Position_50,liza_az0,0,great realignment example!,Y,1.79,,,,,,,,,,tissue,tissue,5,-96,-,-,-,1.787,-,1.787,-,-,-,patch,,2.4,N,2.4,2.7,-3.0 to -5,0.1,33,33,-68 to 28,-96,Krios4@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.99,612,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20260106,20260106AM#3,20260116,OHSU,AMmilled#50-3,,20260127,Janelia,40 nM 15F1Fab-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose (Na-adjusted),yes
15F1and5F11dimer,20260127_AMmilled50-3_Position_53_2,liza_az1,0,,Y,0.57,,,,,,,,,,tissue,tissue,5,-96,-,-,-,1.693,-,1.693,11,-,0.572,fiducial,180,2.4,N,2.4,2.7,-3.0 to -5,0.1,33,33,-68 to 28,-96,Krios4@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.99,612,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20260106,20260106AM#3,20260116,OHSU,AMmilled#50-3,,20260127,Janelia,40 nM 15F1Fab-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose (Na-adjusted),yes
15F1and5F11dimer,20260127_AMmilled50-3_Position_57_2,liza_az0,0,,Y,1.61,,,,,,,,,,semi-tissue,semi-tissue,5,-96,-,-,-,1.612,-,1.612,-,-,-,patch,180,2.4,N,2.4,2.7,-3.0 to -5,0.1,33,33,-68 to 28,-96,Krios4@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.99,612,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20260106,20260106AM#3,20260116,OHSU,AMmilled#50-3,,20260127,Janelia,40 nM 15F1Fab-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose (Na-adjusted),yes
15F1and5F11dimer,20260127_AMmilled50-3_Position_6,liza_az0,0,,Y,1.02,,,,,,,,,,tissue,tissue,5,-96,-,1.00,-,2.506,-,2.506,17,-,1.017,fiducial,,2.4,N,2.4,2.7,-3.0 to -5,0.1,33,33,-68 to 28,-96,Krios4@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.99,612,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20260106,20260106AM#3,20260116,OHSU,AMmilled#50-3,,20260127,Janelia,40 nM 15F1Fab-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose (Na-adjusted),yes
15F1and5F11dimer,20260127_AMmilled50-3_Position_64_2,liza_az0,0,,Y,1.70,Other,Post,,,,,,,,tissue,tissue,5,-96,-,-,-,1.697,-,1.697,,-,,patch,,2.4,N,2.4,2.7,-3.0 to -5,0.1,33,33,-68 to 28,-96,Krios4@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.99,612,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20260106,20260106AM#3,20260116,OHSU,AMmilled#50-3,,20260127,Janelia,40 nM 15F1Fab-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose (Na-adjusted),yes
15F1and5F11dimer,20260127_AMmilled50-3_Position_77_3,liza_az0,0,,Y,0.86,,,,,,,,,,tissue,tissue,5,-96,-,-,-,-,-,-,16,-,0.86,fiducial,180,2.4,N,2.4,2.7,-3.0 to -5,0.1,33,33,-68 to 28,-96,Krios4@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.99,612,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20260106,20260106AM#3,20260116,OHSU,AMmilled#50-3,,20260127,Janelia,40 nM 15F1Fab-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose (Na-adjusted),yes
15F1and5F11dimer,20260127_AMmilled50-3_Position_8,liza_az0,0,,Y,1.67,Other,Post,,,,Post,,Post(1); Pre(1); both active zone-adjacent,,tissue,tissue,5,-96,-,-,-,1.669,-,1.669,4,-,1.066,patch,180,2.4,N,2.4,2.7,-3.0 to -5,0.1,33,33,-68 to 28,-96,Krios4@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.99,612,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20260106,20260106AM#3,20260116,OHSU,AMmilled#50-3,,20260127,Janelia,40 nM 15F1Fab-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose (Na-adjusted),yes
15F1and5F11dimer,20260127_AMmilled50-3_Position_8,liza_az1,0,,Y,1.67,Other,Post,,,,Post,,Post(1); Pre(1); both active zone-adjacent,,tissue,tissue,5,-96,-,-,-,1.669,-,1.669,4,-,1.066,patch,180,2.4,N,2.4,2.7,-3.0 to -5,0.1,33,33,-68 to 28,-96,Krios4@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.99,612,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20260106,20260106AM#3,20260116,OHSU,AMmilled#50-3,,20260127,Janelia,40 nM 15F1Fab-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose (Na-adjusted),yes
15F1and5F11dimer,20260128_AMmilled50-2_Position_10_2,liza_az0_rerun,0,,Y,0.75,,,,,,,,,,synaptosome,synaptosome,5,-96,-,-,-,1.228,-,1.228,16,-,0.752,fiducial,180,2.4,N,2.4,2.7,-3.0 to -5,0.1,33,33,-68 to 28,-96,Krios4@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.99,612,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20260106,20260106AM#2,20260114,OHSU,AMmilled#50-2,,20260128,Janelia,40 nM 15F1Fab-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose (Na-adjusted),yes
15F1and5F11dimer,20260128_AMmilled50-2_Position_19_5,liza_az0,0,,N (no vesicles),0.96,,,,,,,,,,tissue,tissue,5,-96,-,"1,2",-,0.956,-,0.956,-,-,-,patch,180,2.4,N,2.4,2.7,-3.0 to -5,0.1,33,33,-68 to 28,-96,Krios4@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.99,612,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20260106,20260106AM#2,20260114,OHSU,AMmilled#50-2,,20260128,Janelia,40 nM 15F1Fab-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose (Na-adjusted),yes
15F1and5F11dimer,20260128_AMmilled50-2_Position_19_5,liza_az1,0,,Y,0.96,,,,,,,,,,tissue,tissue,5,-96,-,"1,2,3,4,5,6,7",-,0.956,-,0.956,-,-,-,patch,180,2.4,N,2.4,2.7,-3.0 to -5,0.1,33,33,-68 to 28,-96,Krios4@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.99,612,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20260106,20260106AM#2,20260114,OHSU,AMmilled#50-2,,20260128,Janelia,40 nM 15F1Fab-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose (Na-adjusted),yes
15F1and5F11dimer,20260128_AMmilled50-2_Position_2_2,liza_az0,0,,Y,0.55,,,,,,,,,,tissue,tissue,5,-96,-,"1,2,3,4,5,6,7",-,0.553,-,0.553,-,-,-,patch,180,2.4,N,2.4,2.7,-3.0 to -5,0.1,33,33,-68 to 28,-96,Krios4@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.99,612,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20260106,20260106AM#2,20260114,OHSU,AMmilled#50-2,,20260128,Janelia,40 nM 15F1Fab-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose (Na-adjusted),yes
15F1and5F11dimer,20260128_AMmilled50-2_Position_2,liza_az0,0,,Y,0.63,,,,,,,,,,tissue,tissue,5,-96,-,-,-,0.628,-,0.628,-,-,-,patch,180,2.4,N,2.4,2.7,-3.0 to -5,0.1,33,33,-68 to 28,-96,Krios4@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.99,612,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20260106,20260106AM#2,20260114,OHSU,AMmilled#50-2,,20260128,Janelia,40 nM 15F1Fab-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose (Na-adjusted),yes
15F1and5F11dimer,20260128_AMmilled50-2_Position_32,liza_az0,0,,Y,0.65,,,,,,,,,,tissue,tissue,5,-96,-,1.00,-,3.157,-,3.157,4,-,0.649,fiducial,180,2.4,N,2.4,2.7,-3.0 to -5,0.1,33,33,-68 to 28,-96,Krios4@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.99,612,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20260106,20260106AM#2,20260114,OHSU,AMmilled#50-2,,20260128,Janelia,40 nM 15F1Fab-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose (Na-adjusted),yes
15F1and5F11dimer,20260128_AMmilled50-2_Position_36_3,liza_az0,1,,Y,0.45,Pre (lots!),,,Post$ (clear monomer and dimer in same compartment),,,,Pre(1; different than main pre),,tissue,tissue,5,-96,-,1.00,-,-,-,-,11,-,0.451,fiducial,180,2.4,N,2.4,2.7,-3.0 to -5,0.1,33,33,-68 to 28,-96,Krios4@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.99,612,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20260106,20260106AM#2,20260114,OHSU,AMmilled#50-2,,20260128,Janelia,40 nM 15F1Fab-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose (Na-adjusted),yes
15F1and5F11dimer,20260128_AMmilled50-2_Position_45_5,liza_az0,0,,Y,0.76,,,,,,,,,,tissue,tissue,5,-96,-,-,-,0.762,-,0.762,-,-,-,patch,180,2.4,N,2.4,2.7,-3.0 to -5,0.1,33,33,-68 to 28,-96,Krios4@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.99,612,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20260106,20260106AM#2,20260114,OHSU,AMmilled#50-2,,20260128,Janelia,40 nM 15F1Fab-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose (Na-adjusted),yes
15F1and5F11dimer,20260131_AMmilled50-1_Position_12,liza_az1,0,,Y,2.13,,,,,,,,,,tissue,tissue,5,-96,-,-,-,2.128,-,2.128,-,-,-,patch,180,2.4,N,2.4,2.7,-3.0 to -5,0.1,33,33,-68 to 28,-96,Krios4@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.99,612,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20260106,20260106AM#14,20260108,OHSU,AMmilled#50-1,,20260131,Janelia,40 nM 15F1Fab-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose (Na-adjusted),yes
5F11,20240822_HippWaffle_125,liza_az0,0,,,0.63,,Post,,,,,,,Pre (1?),synaptosome,3,5,99,99,"1,2",3.17,-,-,-,18,Y,0.632,fiducial,,2.038,Y,1.019,0.01,-3.5,0.07,33,33,-68 to 28,,Krios1@Janelia,K3,Gatan Image Filter (GIF) BioContinuum HD,.tif,120.00,3.64,,10.000,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM3 (5F11),20240812,OHSU,AMmilled#14-2,,20240822,Janelia,40 nM,1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
5F11,20240822_HippWaffle_118,best_alignment,0,very edge synapse; mostly good for a few sta particles,,0.45,,,,,,,,,,synaptosome,3,5,99,99,-,3.26,-,-,-,24,Y,0.452,fiducial,,2.038,Y,1.019,0.01,-3.5,0.07,33,33,-68 to 28,,Krios1@Janelia,K3,Gatan Image Filter (GIF) BioContinuum HD,.tif,120.00,3.64,,10.000,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM3 (5F11),20240812,OHSU,AMmilled#14-2,,20240822,Janelia,40 nM,1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
5F11,20240822_HippWaffle_119,liza_az0,0,,,0.46,,Post,,,,,,,,synaptosome,3,5,99,99,-,5.79,-,-,-,22,Y,0.46,fiducial,,2.038,Y,1.019,0.01,-3.5,0.07,33,33,-68 to 28,,Krios1@Janelia,K3,Gatan Image Filter (GIF) BioContinuum HD,.tif,120.00,3.64,,10.000,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM3 (5F11),20240812,OHSU,AMmilled#14-2,,20240822,Janelia,40 nM,1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
5F11,20240822_HippWaffle_129,liza_az0,0,,,0.58,Pre,Post,,,,Post,,,,semi-tissue,3,5,99,99,-,-,-,-,-,16,Y,0.581,fiducial,,2.038,Y,1.019,0.01,-3.5,0.07,33,33,-68 to 28,,Krios1@Janelia,K3,Gatan Image Filter (GIF) BioContinuum HD,.tif,120.00,3.64,,10.000,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM3 (5F11),20240812,OHSU,AMmilled#14-2,,20240822,Janelia,40 nM,1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
5F11,20240822_HippWaffle_134,liza_az0,0,,,0.79,Pre,Post,,,,,Pre (1),Pre (1); Post (1; top view),,synaptosome,2,5,99,99,1,5.16,-,-,-,17,Y,0.793,fiducial,,2.038,Y,1.019,0.01,-3.5,0.07,33,33,-68 to 28,,Krios1@Janelia,K3,Gatan Image Filter (GIF) BioContinuum HD,.tif,120.00,3.64,,10.000,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM3 (5F11),20240812,OHSU,AMmilled#14-2,,20240822,Janelia,40 nM,1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
5F11,20240822_HippWaffle_136,liza_az0,0,,,1.35,,,,,,,,,,synaptosome,3,5,99,99,"1,2",-,-,-,-,14,Y,1.352,fiducial,,2.038,Y,1.019,0.01,-3.5,0.07,33,33,-68 to 28,,Krios1@Janelia,K3,Gatan Image Filter (GIF) BioContinuum HD,.tif,120.00,3.64,,10.000,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM3 (5F11),20240812,OHSU,AMmilled#14-2,,20240822,Janelia,40 nM,1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
5F11,20240822_HippWaffle_25,best_alignment,0,$$,,0.79,,Y,,,,,,,,semi-tissue,1,5,99,99,-,2.27,-,-,-,13,Y,0.794,fiducial,,2.038,Y,1.019,0.01,-3.5,0.07,33,33,-68 to 28,,Krios1@Janelia,K3,Gatan Image Filter (GIF) BioContinuum HD,.tif,120.00,3.64,,10.000,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM3 (5F11),20240812,OHSU,AMmilled#14-2,,20240822,Janelia,40 nM,1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
5F11,20240822_HippWaffle_29,best_alignment,0,"good for sta, aunps aligned well",,0.89,,Y,,,,,,,,synaptosome,3,5,99,99,-,4.01,-,-,-,18,Y,0.891,fiducial,,2.038,Y,1.019,0.01,-3.5,0.07,33,33,-68 to 28,,Krios1@Janelia,K3,Gatan Image Filter (GIF) BioContinuum HD,.tif,120.00,3.64,,10.000,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM3 (5F11),20240812,OHSU,AMmilled#14-2,,20240822,Janelia,40 nM,1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
5F11,20240822_HippWaffle_51,best_alignment,0,$$; THICK ICE FUZZINESS?,,0.85,,Y,,,,,,,,synaptosome,2,5,99,99,-,7.41,-,-,-,6 (8 for redo; 0.861 for redo),Y,0.847,fiducial,,2.038,Y,1.019,0.01,-3.5,0.07,33,33,-68 to 28,,Krios1@Janelia,K3,Gatan Image Filter (GIF) BioContinuum HD,.tif,120.00,3.64,,10.000,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM3 (5F11),20240812,OHSU,AMmilled#14-2,,20240822,Janelia,40 nM,1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
5F11,20240822_HippWaffle_56,liza_az0,0,,,0.78,Other,Post,,,,,,Post (2); Other (1),,synaptosome,3,5,99,99,1.00,2.93,-,-,-,9,Y,0.777,fiducial,,2.038,Y,1.019,0.01,-3.5,0.07,33,33,-68 to 28,,Krios1@Janelia,K3,Gatan Image Filter (GIF) BioContinuum HD,.tif,120.00,3.64,,10.000,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM3 (5F11),20240812,OHSU,AMmilled#14-2,,20240822,Janelia,40 nM,1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
